34,60,93,56,6,83,57,33,24,45,8,26,70,11,89,20,0,94,97,31,58,75,96,90,27,98,7,28,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,74,29,79,37,85,9,
65,73,59,86,51,53,71,36,19,48,67,64,78,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16998
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,72,69,52,84,2,98,7,28,94,0,89,20,9,67,85,48,68,61,25,99,55,78,29,74,79,19,37,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,46,80,4,66,38,39,64,36,71,53,51,42,59,73,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
16919
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,51,53,87,21,54,76,15,1,77,12,41,81,14,5,3,82,32,63,13,49,42,88,86,59,73,65,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,74,29,79,19,71,36,22,23,17,95,18,91,44,35,16,40,43,62,30,47,50,
15315
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,24,26,60,34,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,72,84,2,98,7,28,94,0,89,20,9,67,85,48,68,69,66,4,61,25,99,55,29,74,79,19,37,
65,73,59,86,51,53,71,36,64,78,52,38,39,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
18050
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,53,51,42,88,86,59,73,65,3,82,5,14,32,81,63,13,41,1,47,62,12,77,16,40,91,43,
50,30,18,95,35,44,17,23,76,15,49,54,22,21,87,36,71,19,79,29,74,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15076
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,53,51,42,88,86,59,73,65,3,82,5,14,32,81,63,13,41,1,47,62,12,77,16,40,91,43,
50,30,18,95,35,44,17,23,76,15,49,54,22,21,87,36,71,19,79,29,74,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15076
34,60,26,24,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
37,19,79,74,29,55,99,25,61,4,66,69,68,48,85,67,9,20,89,0,94,28,7,98,2,84,72,10,92,27,90,96,75,58,31,97,11,70,26,8,45,24,33,57,83,6,56,93,60,34,
65,73,59,86,51,53,71,36,64,78,52,38,39,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
18050
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,26,8,24,45,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
34,60,70,11,97,31,58,75,96,90,27,92,10,72,69,52,84,2,98,7,28,94,0,89,20,9,67,85,48,68,25,99,55,29,74,79,19,37,8,45,24,26,93,56,33,6,83,57,51,53,
65,73,59,86,42,71,36,64,78,61,39,38,66,4,80,46,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17966
46,36,71,45,93,56,33,6,83,57,51,53,87,22,21,54,23,17,76,15,1,77,44,35,95,18,91,43,40,16,12,62,30,47,41,81,14,5,3,82,32,63,13,49,42,88,86,59,73,65,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,64,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,26,60,34,50,
14654
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,26,8,24,45,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
45,24,8,26,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,53,51,42,88,86,59,73,65,3,82,5,14,32,81,63,13,41,1,47,62,12,77,16,40,91,43,
50,30,18,95,35,44,17,23,76,15,49,54,22,21,87,36,71,19,79,29,74,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15076
34,60,70,11,97,31,58,75,96,90,27,92,10,72,69,52,84,2,98,7,28,94,0,89,20,9,67,85,48,68,25,99,55,29,74,79,19,37,8,45,24,26,93,56,33,6,83,57,51,53,
65,73,59,86,42,71,36,64,78,61,39,38,66,4,80,46,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17966
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,51,53,87,21,54,76,15,1,77,12,41,81,14,5,3,82,32,63,13,49,42,88,86,59,73,65,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,74,29,79,19,71,36,22,23,17,95,18,91,44,35,16,40,43,62,30,47,50,
15315
43,18,91,95,35,44,40,16,77,12,62,30,47,1,41,81,14,5,3,82,32,63,13,15,49,88,42,51,83,33,45,60,34,93,56,73,65,86,59,6,57,71,53,87,22,21,54,76,23,17,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,26,8,24,50,
15342
45,24,8,26,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,16,40,44,35,17,76,23,95,91,18,43,
50,45,24,8,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15240
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,57,6,59,86,65,73,56,93,8,45,24,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
34,60,26,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,71,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
10369
46,64,78,80,55,99,25,61,68,74,29,79,19,37,85,48,67,9,20,89,0,94,28,7,98,2,84,10,92,27,90,96,75,58,31,97,11,70,26,8,45,24,33,57,83,6,56,93,60,34,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,4,66,69,72,52,38,39,36,71,53,51,42,59,73,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
17918
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,16,40,44,35,17,76,23,95,91,18,43,
50,45,24,8,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15240
34,60,93,56,6,83,57,33,26,70,11,97,31,58,75,96,90,27,92,10,72,84,2,98,7,28,94,0,89,20,8,24,45,37,19,79,85,48,29,74,68,69,66,4,61,25,99,55,80,78,
65,73,59,86,51,53,71,36,9,67,52,38,39,64,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17967
45,24,8,26,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
34,60,26,24,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
55,99,25,61,4,66,39,68,74,29,67,9,20,94,2,84,10,28,7,98,96,58,31,97,11,70,26,60,34,93,56,6,83,33,8,24,45,0,89,48,85,79,19,37,71,36,64,78,80,46,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,57,51,42,59,73,38,69,52,72,92,27,90,75,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
18480
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,72,84,2,98,7,28,94,0,89,20,9,67,85,48,68,69,66,4,61,25,99,55,29,74,79,19,37,
65,73,59,86,51,53,71,36,64,78,52,38,39,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
18050
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,53,51,42,88,86,59,73,65,3,82,5,14,32,81,63,13,41,1,47,62,12,77,16,40,91,43,
50,30,18,95,35,44,17,23,76,15,49,54,22,21,87,36,71,19,79,29,74,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15076
45,24,8,26,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
34,60,93,56,6,83,57,33,26,70,11,97,31,58,75,96,90,27,92,10,72,84,2,98,7,28,94,0,89,20,8,24,45,37,19,79,85,48,29,74,68,69,66,4,61,25,99,55,80,78,
65,73,59,86,51,53,71,36,9,67,52,38,39,64,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17967
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,16,40,44,35,17,76,23,95,91,18,43,
50,45,24,8,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15240
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,72,69,52,84,2,98,7,28,94,0,89,20,9,67,85,48,68,61,25,99,55,78,29,74,79,19,37,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,46,80,4,66,38,39,64,36,71,53,51,42,59,73,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
16919
34,60,26,24,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
9,85,37,79,29,74,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,28,7,98,27,90,96,75,58,31,97,94,0,20,89,11,70,26,8,45,24,33,57,83,6,56,93,60,34,
65,73,59,86,51,53,71,36,19,48,67,64,78,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16998
34,60,26,24,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,84,2,98,7,28,94,0,89,20,9,67,48,85,37,19,79,29,74,68,61,25,99,55,80,78,64,46,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,4,66,69,72,52,38,39,36,71,53,51,42,59,73,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
17918
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,51,53,87,21,54,76,15,1,77,12,41,81,14,5,3,82,32,63,13,49,42,88,86,59,73,65,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,74,29,79,19,71,36,22,23,17,95,18,91,44,35,16,40,43,62,30,47,50,
15315
34,60,70,11,97,31,58,75,96,90,27,92,10,72,69,52,84,2,98,7,28,94,0,89,20,9,67,85,48,68,25,99,55,29,74,79,19,37,8,45,24,26,93,56,33,6,83,57,51,53,
65,73,59,86,42,71,36,64,78,61,39,38,66,4,80,46,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17966
53,51,57,83,6,33,56,93,26,24,45,8,37,19,79,74,29,55,99,25,68,48,85,67,9,20,89,0,94,28,7,98,2,84,52,69,72,10,92,27,90,96,75,58,31,97,11,70,60,34,
65,73,59,86,42,71,36,64,78,61,39,38,66,4,80,46,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17966
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,40,16,44,35,17,76,23,95,91,18,43,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,40,16,44,35,17,76,23,95,91,18,43,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
34,60,26,24,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,26,8,24,45,
65,73,59,86,34,60,93,56,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16356
65,73,59,86,88,42,51,83,33,45,8,56,6,57,71,36,53,49,13,63,32,82,3,5,14,81,41,50,47,30,62,12,16,40,43,91,18,95,35,44,77,1,15,76,17,23,54,87,21,22,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,24,26,93,60,34,
10468
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,84,2,98,7,28,94,0,89,20,9,67,48,85,37,19,79,29,74,68,61,25,99,55,80,78,64,46,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,4,66,69,72,52,38,39,36,71,53,51,42,59,73,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
17918
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,84,2,98,7,28,94,0,89,20,9,67,48,85,37,19,79,29,74,68,61,25,99,55,80,78,64,46,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,4,66,69,72,52,38,39,36,71,53,51,42,59,73,65,86,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
17918
43,18,91,95,23,76,17,35,44,16,40,77,12,62,30,47,1,15,41,13,63,81,32,14,5,3,82,88,49,54,21,22,87,42,51,53,71,57,83,6,33,26,60,34,56,93,86,59,73,65,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
34,60,70,11,97,31,58,75,96,90,27,92,10,72,69,52,84,2,98,7,28,94,0,89,20,9,67,85,48,68,25,99,55,29,74,79,19,37,8,45,24,26,93,56,33,6,83,57,51,53,
65,73,59,86,42,71,36,64,78,61,39,38,66,4,80,46,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17966
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,16,40,44,35,17,76,23,95,91,18,43,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
43,18,91,95,23,76,17,35,44,40,16,77,12,62,30,47,1,15,41,13,63,81,32,14,5,3,82,88,49,54,21,22,87,42,51,53,71,57,83,6,33,26,60,34,56,93,86,59,73,65,
50,45,24,8,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15240
34,60,93,56,6,83,57,33,24,45,8,26,70,11,97,31,58,75,96,90,27,92,10,72,84,2,98,7,28,94,0,89,20,9,67,85,48,68,69,66,4,61,25,99,55,29,74,79,19,37,
65,73,59,86,51,53,71,36,64,78,52,38,39,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
18050
34,60,93,56,6,83,57,33,24,45,8,26,70,11,89,20,0,94,97,31,58,75,96,90,27,98,7,28,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,74,29,79,37,85,9,
65,73,59,86,51,53,71,36,19,48,67,64,78,80,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
16998
34,60,26,24,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
43,18,91,95,35,44,40,16,77,17,23,76,54,21,22,87,53,71,57,6,59,86,65,73,56,93,8,45,33,83,51,42,88,49,15,13,63,32,82,3,5,14,81,41,1,12,62,30,47,50,
15568
78,80,55,99,25,61,4,66,69,68,74,29,48,85,79,19,37,45,24,8,20,89,0,94,28,7,98,2,84,72,10,92,27,90,96,75,58,31,97,11,70,26,33,57,83,6,56,93,60,34,
65,73,59,86,51,53,71,36,9,67,52,38,39,64,46,87,22,21,54,49,42,88,82,3,5,14,32,81,63,13,41,15,1,47,50,30,62,12,77,40,16,44,35,17,76,23,95,18,91,43,
17967
65,73,59,86,93,56,34,60,26,33,6,83,57,71,53,51,42,87,22,21,54,49,88,82,3,5,14,32,81,63,13,41,15,1,47,30,62,12,77,40,16,44,35,17,76,23,95,91,18,43,
58,31,28,7,98,75,96,90,27,2,10,92,84,72,52,69,38,39,66,4,61,68,25,99,55,80,78,46,64,36,74,29,79,19,37,85,48,67,9,20,89,0,94,97,11,70,8,24,45,50,
15240
43,18,91,95,23,76,17,35,44,40,16,77,12,62,30,47,1,15,41,13,63,81,32,14,5,3,82,88,49,54,21,22,87,42,51,53,71,57,83,6,33,26,60,34,56,93,86,59,73,65,
50,45,24,8,70,11,97,94,0,89,20,9,67,48,85,37,19,79,29,74,36,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15240
34,60,70,11,97,94,0,89,20,9,67,85,48,37,8,45,24,26,93,56,33,6,83,57,53,51,42,88,86,59,73,65,3,82,5,14,32,81,63,13,41,1,47,62,12,77,16,40,91,43,
50,30,18,95,35,44,17,23,76,15,49,54,22,21,87,36,71,19,79,29,74,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15076
43,91,40,16,77,12,62,47,1,41,13,63,81,32,14,5,82,3,65,73,59,86,88,42,51,53,57,83,6,33,56,93,26,24,45,8,37,48,85,67,9,20,89,0,94,97,11,70,60,34,
50,30,18,95,35,44,17,23,76,15,49,54,22,21,87,36,71,19,79,29,74,64,46,78,80,55,99,25,68,61,4,66,39,38,69,52,72,84,92,10,2,27,90,96,75,98,7,28,31,58,
15076
